username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-01-01 19:14;0;6;"If Pickle Rick were here, he might suggest "Big Mouth" or "BoJack Horseman." # whattowatchonnetflix";;;#;"1212436958439510017";https://twitter.com/netflix/status/1212436958439510017
;2020-01-01 19:14;0;0;"Don't F*** With Cats has entered the chat.";;;;"1212436941293137920";https://twitter.com/netflix/status/1212436941293137920
;2020-01-01 19:14;0;1;"That makes two of us. Get into Lost In Space next, or if you want a fantasy film – go for Jupiter Ascending. # WhatToWatchOnNetflix";;;#;"1212436922594988032";https://twitter.com/netflix/status/1212436922594988032
;2020-01-01 19:12;0;2;"If you haven't seen John Mulaney & the Sack Lunch Bunch you're in for a treat.";;;;"1212436484550209536";https://twitter.com/netflix/status/1212436484550209536
;2020-01-01 19:12;1;6;"Glad you're flexible! For psychological thrillers, try Mindhunter, Unbelievable, or Pine Gap. For romance, try Friends From College or Morocco: Love In Times Of War. # whattowatchonnetflix";;;#;"1212436434478682112";https://twitter.com/netflix/status/1212436434478682112
;2020-01-01 19:12;0;1;"it's not a workplace comedy, but Derry Girls will definitely make you belly-laugh in the same way. If not that, you can't go wrong with Sex Education. # WhatToWatchOnNetflix";;;#;"1212436361162186752";https://twitter.com/netflix/status/1212436361162186752
;2020-01-01 19:12;0;0;"Are you into Anime? If so, try 7 Seeds! Post-apocalyptic future! Meteorites! Cryonic preservation!!!";;;;"1212436360080035841";https://twitter.com/netflix/status/1212436360080035841
;2020-01-01 19:10;0;2;"Magic for Humans is a fun one and @ Justin_Willman is a delight! # WhatToWatchOnNetflix";;@;#;"1212436048371998722";https://twitter.com/netflix/status/1212436048371998722
;2020-01-01 19:10;0;2;""Invader Zim: Enter the Florpus" has it all: colliding realities, a planned Earth invasion and a tiny purple space moose. # whattowatchonnetflix";;;#;"1212436017304809475";https://twitter.com/netflix/status/1212436017304809475
;2020-01-01 19:10;6;51;"you cheeky devil ;) Lucifer is here for you.";;;;"1212436006869381121";https://twitter.com/netflix/status/1212436006869381121
;2020-01-01 19:09;0;0;"Have you seen The Ritual and/or The Haunting of Hill House? # whattowatchonnetflix";;;#;"1212435766166663170";https://twitter.com/netflix/status/1212435766166663170
;2020-01-01 19:09;0;2;"if you're spending your nights wondering what Pinkman is up to, the only logical choice here is El Camino: A Breaking Bad movie. Stellar performance from @ aaronpaul_8. # whattowatchonnetflix";;@;#;"1212435747988480000";https://twitter.com/netflix/status/1212435747988480000
;2020-01-01 19:09;0;1;"Check out the suspenseful whodunnit series Criminal: UK # WhatToWatchOnNetflix";;;#;"1212435626978693120";https://twitter.com/netflix/status/1212435626978693120
;2020-01-01 19:08;0;3;"Marriage Story. Stock up on tissues first, though, ok?";;;;"1212435508141469696";https://twitter.com/netflix/status/1212435508141469696
;2020-01-01 19:08;0;14;"The Crown checks all those boxes and is best enjoyed with a cup of tea. # WhatToWatchOnNetflix";;;#;"1212435448657788931";https://twitter.com/netflix/status/1212435448657788931
;2020-01-01 19:07;1;1;"Have you checked out the Criminal Series? Criminal: France, Criminal: Germany, Criminal: Spain, Criminal: UK will keep you hooked! Happy New Year! # whattowatchonnetflix";;;#;"1212435313525710853";https://twitter.com/netflix/status/1212435313525710853
;2020-01-01 19:07;0;2;"Have you seen Bodyguard? That opening scene in the pilot is WILD # WhatToWatchOnNetflix";;;#;"1212435250409816064";https://twitter.com/netflix/status/1212435250409816064
;2020-01-01 19:07;0;1;"F is for Family, Big Mouth and Paradise PD are raunchy, hilarious and animated, too # whattowatchonnetflix";;;#;"1212435217652355074";https://twitter.com/netflix/status/1212435217652355074
;2020-01-01 19:07;0;1;"Black Mirror fills many voids. And creates many more... There's also iBoy and Mindhunter. # whattowatchonnetflix";;;#;"1212435115227459584";https://twitter.com/netflix/status/1212435115227459584
;2020-01-01 19:05;0;1;"Try out Nailed It! # WhatToWatchOnNetflix";;;#;"1212434806858043392";https://twitter.com/netflix/status/1212434806858043392
;2020-01-01 19:05;0;1;"The Order and V Wars should fulfill your werewolves, vampires and magic cravings # whattowatchonnetflix";;;#;"1212434727057182722";https://twitter.com/netflix/status/1212434727057182722
;2020-01-01 19:05;0;0;"Norm Macdonald Has a Show is going to fill that hole in your heart xo";;;;"1212434649286352899";https://twitter.com/netflix/status/1212434649286352899
;2020-01-01 19:03;0;0;"The Sinner is gonna blow your mind, Fern. Trust me.";;;;"1212434132933992448";https://twitter.com/netflix/status/1212434132933992448
;2020-01-01 19:02;0;2;"No spoilers, but Virgin River :)";;;;"1212434044597747712";https://twitter.com/netflix/status/1212434044597747712
;2020-01-01 19:02;0;17;"Virgin River will be your new Hart of Dixie. # WhatToWatchOnNetflix";;;#;"1212433807225360385";https://twitter.com/netflix/status/1212433807225360385
;2020-01-01 19:01;0;0;"Check out The Witcher next. It's got monsters and magic and everything you could want in a show. # WhatToWatchOnNetflix";;;#;"1212433708269133824";https://twitter.com/netflix/status/1212433708269133824
;2020-01-01 19:01;0;1;"have you watched The Sinner? Because you should definitely watch The Sinner.";;;;"1212433609094836225";https://twitter.com/netflix/status/1212433609094836225
;2020-01-01 19:01;0;1;"@ danishshabbir51 Altered Carbon might be just what you are looking for in Sci-fi land. Happy New Year! # whattowatchonnetflix";;@;#;"1212433592888025088";https://twitter.com/netflix/status/1212433592888025088
;2020-01-01 19:00;0;11;"Brené Brown: The Call to Courage should bring you strength, Homecoming: A Film By Beyonce should bring you creativity and Queer Eye: We're In Japan should bring you heart. Happy New Year!";;;;"1212433543579807744";https://twitter.com/netflix/status/1212433543579807744
;2020-01-01 19:00;0;1;"Check out the sitcom "Mr. Iglesias." Gabriel Iglesias plays a high school teacher who's a mentor and a real stand-up guy. # whattowatchonnetflix";;;#;"1212433341024276488";https://twitter.com/netflix/status/1212433341024276488
;2020-01-01 18:59;0;1;"You must've had your coffee already. How about Sand Castle, Polar, or Point Blank. # whattowatchonnetflix";;;#;"1212433082420256769";https://twitter.com/netflix/status/1212433082420256769
;2020-01-01 18:59;0;3;"We actually got this recommendation from Ted Sarandos, our chief content officer: If you're looking for a new, thrilling, fantasy adventure with sword fighting, monsters, magic and sorcery, you have to watch The Witcher.";;;;"1212433069032038402";https://twitter.com/netflix/status/1212433069032038402
;2020-01-01 18:58;0;4;"DEAD. TO. ME. Good luck not binging it all in one day!";;;;"1212433020214501376";https://twitter.com/netflix/status/1212433020214501376
;2020-01-01 18:57;0;1;"if you haven't seen Dead to Me, you might really dig it. Also You!";;;;"1212432680127778817";https://twitter.com/netflix/status/1212432680127778817
;2020-01-01 18:57;0;1;"A semester of "Sex Education" is a great way to ease back into any tough schedule.";;;;"1212432676906512385";https://twitter.com/netflix/status/1212432676906512385
;2020-01-01 18:56;0;1;"Please watch The Spy immediately.";;;;"1212432527014735884";https://twitter.com/netflix/status/1212432527014735884
;2020-01-01 18:56;0;3;"Keep the holiday vibes going with The Knight Before Christmas, Holiday in the Wild, Christmas Inheritance, Falling Inn Love, and The Holiday Calendar! # WhatToWatchOnNetflix";;;#;"1212432511978090502";https://twitter.com/netflix/status/1212432511978090502
;2020-01-01 18:56;0;1;"Have you checked out The Bodyguard series? It's a political crime thriller that has tons of unexpected twists.";;;;"1212432398631211008";https://twitter.com/netflix/status/1212432398631211008
;2020-01-01 18:55;0;2;"The chemistry is PALPABLE between Mel and Jack in Virgin River. Hart of Dixie is also on Netflix if you need a similar binge.";;;;"1212432234021605378";https://twitter.com/netflix/status/1212432234021605378
;2020-01-01 18:55;0;1;"You could catch up on Sex Education before S2 comes out on Jan 17 or try Elite for some seriously addictive teen drama";;;;"1212432185216634886";https://twitter.com/netflix/status/1212432185216634886
;2020-01-01 18:54;0;14;"Of course! Giving you two! Alias Grace based on Margaret Atwood’s novel and The King based on several historical plays by Shakespeare himself might be what you are looking for. Enjoy! # whattowatchonnetflix";;;#;"1212431857222111233";https://twitter.com/netflix/status/1212431857222111233
;2020-01-01 18:54;0;1;"Ooooooh, you just teed up The Crown a little too perfectly. But there's also The Last Czars if you're willing to travel outside of the British Isles. Or if you can deal with normal-sized dresses and outfits, The Great British Baking Show. # whattowatchonnetflix";;;#;"1212431832643461120";https://twitter.com/netflix/status/1212431832643461120
;2020-01-01 18:53;0;1;"Got you, Jessie. Check out the Black Mirror episodes Hang the DJ and San Junipero. They're *kisses fingers like a chef*";;;;"1212431721729269761";https://twitter.com/netflix/status/1212431721729269761
;2020-01-01 18:52;0;5;""The Society" is calling your name. Happy New Year! # whattowatchonnetflix";;;#;"1212431412076466181";https://twitter.com/netflix/status/1212431412076466181
;2020-01-01 18:51;0;1;"You can sad cry and laugh cry in Marriage Story";;;;"1212431211597094912";https://twitter.com/netflix/status/1212431211597094912
;2020-01-01 18:51;0;1;"Check out Big Mouth.";;;;"1212431140205875205";https://twitter.com/netflix/status/1212431140205875205
;2020-01-01 18:51;0;3;"You should check out You. Season 2 just came out, so you have double the episodes to binge!";;;;"1212431062908977152";https://twitter.com/netflix/status/1212431062908977152
;2020-01-01 18:50;1;7;"You're brave. Or you're doing research for the zombie apocalypse? Either way, try Daybreak, Cargo, or Zombieland. Or all three if you're really brave (or really researching)!";;;;"1212430968008650752";https://twitter.com/netflix/status/1212430968008650752
;2020-01-01 18:50;0;0;"If you mean literal tea watch The Crown, if you tea spilled watch The Circle, a high drama reality competition show with the first 4 eps streaming today";;;;"1212430875624923136";https://twitter.com/netflix/status/1212430875624923136
;2020-01-01 18:49;0;1;"You gotta go with Schitt's Creek. Feels like a great way to start your year!";;;;"1212430638126637056";https://twitter.com/netflix/status/1212430638126637056
;2020-01-01 18:48;0;0;"@ DianaAlvarez Have you checked out the Chilling Adventures of Sabrina? The Order is also filled with dark magic # whattowatchonnetflix";;@;#;"1212430400599056384";https://twitter.com/netflix/status/1212430400599056384
;2020-01-01 18:47;0;1;"The Witcher is based on a book series and the adaptation is incredible. Good luck trying to stop watching once you start!";;;;"1212430187578740736";https://twitter.com/netflix/status/1212430187578740736
;2020-01-01 18:45;1;2;"For true crime try Don't F**k with Cats: Hunting an Internet Killer or Evil Genius: the True Story of America's Most Diabolical Bank Heist! # whattowatchonnetflix";;;#;"1212429736133173248";https://twitter.com/netflix/status/1212429736133173248
;2020-01-01 18:44;0;1;"Great direction! No monkeying around. If it's the flora and fauna you're after, Our Planet. If it's mostly the exotic and, um, "tasty" fruit, try Another Life. # whattowatchonnetflix";;;#;"1212429421354930176";https://twitter.com/netflix/status/1212429421354930176
;2020-01-01 18:44;1;3;"something thrilling to start 2020...good choice. Give 1922 or Gerald's Game a whirl...both from the mind of @ StephenKing";;@;;"1212429381643186181";https://twitter.com/netflix/status/1212429381643186181
;2020-01-01 18:44;0;1;"Get into Marriage Story next!";;;;"1212429365117693952";https://twitter.com/netflix/status/1212429365117693952
;2020-01-01 18:44;0;0;"Try "The Boy Who Harnessed the Wind" or "Wadjda." May 2020 exceed your goal list! # whattowatchonnetflix";;;#;"1212429313536135169";https://twitter.com/netflix/status/1212429313536135169
;2020-01-01 18:42;0;1;"Recommendation comin' up right for you! Wormwood might just be what you are looking for. CIA, secrets, coverups... # whattowatchonnetflix";;;#;"1212429017221124097";https://twitter.com/netflix/status/1212429017221124097
;2020-01-01 18:41;0;1;"how about three kids stacked on top of each other and wearing a trench coat to look like one adult person? (Watch Bojack Horseman). # WhatToWatchOnNetflix";;;#;"1212428743278571520";https://twitter.com/netflix/status/1212428743278571520
;2020-01-01 18:41;1;3;"Oooh! This is some of our favorite stuff! Have you seen Devilman Crybaby? Or maybe The Chilling Adventures of Sabrina? # whattowatchonnetflix";;;#;"1212428524088365056";https://twitter.com/netflix/status/1212428524088365056
;2020-01-01 18:39;0;4;"oooooh The Crown!";;;;"1212428144176697346";https://twitter.com/netflix/status/1212428144176697346
;2020-01-01 18:39;1;15;"Have you seen "Abducted in Plain Sight"?";;;;"1212428122211209216";https://twitter.com/netflix/status/1212428122211209216
;2020-01-01 18:38;0;1;"";;;;"1212427978870861826";https://twitter.com/netflix/status/1212427978870861826
;2020-01-01 18:37;0;1;"Seek counsel with How To Get Away with Murder for law and Nurse Jackie for medical";;;;"1212427715229433857";https://twitter.com/netflix/status/1212427715229433857
;2020-01-01 18:36;2;22;"Have you seen 6 Underground? You'll love it!";;;;"1212427464955322370";https://twitter.com/netflix/status/1212427464955322370
;2020-01-01 18:36;0;1;"@ ashycakee sounds like a job for the Stranger Things gang.";;@;;"1212427403974397952";https://twitter.com/netflix/status/1212427403974397952
;2020-01-01 18:36;0;0;"TV show Cheers might be something to cheer up the first day of the new year! # whattowatchonnetflix";;;#;"1212427360328454145";https://twitter.com/netflix/status/1212427360328454145
;2020-01-01 18:35;0;6;"We suggest you watch "The Chef Show" and "Salt Fat Acid Heat" for inspiration. Then follow with any version of "Nailed It!" to feel better if your recipes don't work out the first time. Have a delicious 2020! # whattowatchonnetflix";;;#;"1212427202278678528";https://twitter.com/netflix/status/1212427202278678528
;2020-01-01 18:34;0;1;"definitely Soundtrack! Somehow it checks all those boxes.";;;;"1212426893871472641";https://twitter.com/netflix/status/1212426893871472641
;2020-01-01 18:34;0;1;"Have you heard of a man by the name of "Michael Bay?" He's got quite a knack for special effects. (Also watch 6 Underground immediately).";;;;"1212426850707881984";https://twitter.com/netflix/status/1212426850707881984
;2020-01-01 18:34;5;133;"Got you, queen. The Crown.";;;;"1212426785964666883";https://twitter.com/netflix/status/1212426785964666883
;2020-01-01 18:33;0;1;"You S2 and Dead to Me should keep you on the edge of your couch today";;;;"1212426719048667137";https://twitter.com/netflix/status/1212426719048667137
;2020-01-01 18:33;0;4;"Watch Dolemite Is My Name or the beautiful, winged displays of Dancing With The Birds. Here's to hoping you feel better! # whattowatchonnetflix";;;#;"1212426573422514178";https://twitter.com/netflix/status/1212426573422514178
;2020-01-01 18:32;0;2;"International operatives. Sick car chases. Vigilante justice. 6 Underground is the adrenaline rush you need in your life today. # whattowatchonnetflix";;;#;"1212426433471094785";https://twitter.com/netflix/status/1212426433471094785
;2020-01-01 18:32;0;6;"check out Magic for Humans. It's fun!";;;;"1212426400734597123";https://twitter.com/netflix/status/1212426400734597123
;2020-01-01 18:32;0;2;"Have you seen the Umbrella Academy? It's a fast-paced adaptation of the Dark Horse comic series with a star-studded cast.";;;;"1212426309722345474";https://twitter.com/netflix/status/1212426309722345474
;2020-01-01 18:32;124;998;"If you could be anyone, who would you be to win? The Circle is now streamingpic.twitter.com/Ely8yZb4HS";;;;"1212426274779602945";https://twitter.com/netflix/status/1212426274779602945
;2020-01-01 18:30;0;2;"Your girl sounds very lucky. How about "Atlantics"? It's a love story but so much more. # whattowatchonnetflix";;;#;"1212425964451516422";https://twitter.com/netflix/status/1212425964451516422
;2020-01-01 18:30;32;282;"Give into the temptation and take a bite of Lucifer";;;;"1212425825125117953";https://twitter.com/netflix/status/1212425825125117953
;2020-01-01 18:30;4;76;"Unbelievable is just that... unbelievable. @ KaitlynDever gives a truly stunning performance alongside Toni Collette and Merritt Wever. It's one of those shows you'll keep thinking about long after you finish watching.";;@;;"1212425807169232897";https://twitter.com/netflix/status/1212425807169232897
;2020-01-01 18:30;0;1;"Take the creepiness up a notch with Don't F**k with Cats: Hunting an Internet Killer! # whattowatchonnetflix";;;#;"1212425796649914385";https://twitter.com/netflix/status/1212425796649914385
;2020-01-01 18:29;0;0;"That 70s Show and The Ranch are on-the-nose. Or try Lucifer or The Good Place for something juuuuuuuust a bit different. # whattowatchonnetflix";;;#;"1212425742610509825";https://twitter.com/netflix/status/1212425742610509825
;2020-01-01 18:29;0;1;"Sounds like you could use some Sex Education. (it's a show).";;;;"1212425731004915712";https://twitter.com/netflix/status/1212425731004915712
;2020-01-01 18:28;0;1;"here are some spicy ones for you: Hush, The Perfection, Gerald's Game, and if you want a series, check out You!";;;;"1212425324144812039";https://twitter.com/netflix/status/1212425324144812039
;2020-01-01 18:27;0;3;"Got you. Raising Dion.";;;;"1212425165906284545";https://twitter.com/netflix/status/1212425165906284545
;2020-01-01 18:26;0;2;"Chills down your spine recommendations are right here! You might like Evil Genius: the True Story of America's Most Diabolical Bank Heist. Conversations with a Killer: The Ted Bundy Tapes or Don’t F**k With Cats is definitely scaaaary... # whattowatchonnetflix";;;#;"1212424981877014529";https://twitter.com/netflix/status/1212424981877014529
;2020-01-01 18:26;0;2;"The first four episodes of The Circle are out now and will ease all your pains (not a doctor). It's a wild new competition show.";;;;"1212424824041168896";https://twitter.com/netflix/status/1212424824041168896
;2020-01-01 18:26;0;2;"have you seen Dead to Me? Soooo much drama!";;;;"1212424785164165120";https://twitter.com/netflix/status/1212424785164165120
;2020-01-01 18:26;0;0;"Well now, here are a few classics: Hellboy, Men In Black, and any Indiana Jones adventure. # whattowatchonnetflix";;;#;"1212424784316903425";https://twitter.com/netflix/status/1212424784316903425
;2020-01-01 18:25;0;26;"Can't go wrong with I Think You Should Leave or Schitt's Creek.";;;;"1212424614229499905";https://twitter.com/netflix/status/1212424614229499905
;2020-01-01 18:25;0;1;"One more suggestion: The movie "I Am Mother." Hilary Swank is so good, as is its young star, Clara Rugaard.";;;;"1212424599440363520";https://twitter.com/netflix/status/1212424599440363520
;2020-01-01 18:25;0;0;"have you seen any of these: The Witch, Green Room, Shutter, The Ring. That should get you in a spooky mood!";;;;"1212424513671045123";https://twitter.com/netflix/status/1212424513671045123
;2020-01-01 18:25;7;51;"say no more. Start the new year on a high note...with The Dark Crystal: Age of Resistance. A critically acclaimed epic fantasy adventure...with puppets # whattowatchonnetflix";;;#;"1212424495526502402";https://twitter.com/netflix/status/1212424495526502402
;2020-01-01 18:23;1;133;"Trying not to take this tweet personally. BUT, if you already burned your way through You S2, maybe start the new year with The End of The F***king World.";;;;"1212424042755641345";https://twitter.com/netflix/status/1212424042755641345
;2020-01-01 18:22;0;1;"How much time you got? For a movie, try Falling Inn Love. For a series, Romance Is A Bonus Book. # whattowatchonnetflix";;;#;"1212423915513012224";https://twitter.com/netflix/status/1212423915513012224
;2020-01-01 18:22;0;0;"Awww, we love 1D too. Have you seen the Beyoncé film Homecoming?!?! # whattowatchonnetflix";;;#;"1212423819664732161";https://twitter.com/netflix/status/1212423819664732161
;2020-01-01 18:21;0;4;"check out The Signal, Black Mirror, or if you want something a little spooky with your dystopian, try Dead Set.";;;;"1212423698348695552";https://twitter.com/netflix/status/1212423698348695552
;2020-01-01 18:21;0;1;"If you're a gamer, have you watched The Witcher?";;;;"1212423647916429316";https://twitter.com/netflix/status/1212423647916429316
;2020-01-01 18:20;1;297;"I think you should leave.";;;;"1212423416441114624";https://twitter.com/netflix/status/1212423416441114624
;2020-01-01 18:20;0;20;"If you're into imaginative, futuristic sci-fi try Altered Carbon. Of course Black Mirror is incredible and mind-bending too. # whattowatchonnetflix";;;#;"1212423282709946368";https://twitter.com/netflix/status/1212423282709946368
;2020-01-01 18:19;0;1;"Explained has big brain energy";;;;"1212423205715140609";https://twitter.com/netflix/status/1212423205715140609
;2020-01-01 18:19;0;1;"Check out Let It Snow for some multi-story winter vibes";;;;"1212423117773189120";https://twitter.com/netflix/status/1212423117773189120
;2020-01-01 18:18;1;3;"The Witch sounds fun today! Also might be a good time to watch The Ring.";;;;"1212422971303878659";https://twitter.com/netflix/status/1212422971303878659
;2020-01-01 18:18;0;1;"Oh heck yes. New York City is *basically* a character in Set It Up.";;;;"1212422901829447681";https://twitter.com/netflix/status/1212422901829447681
;2020-01-01 18:18;0;4;"Have you watched El Camino: A Breaking Bad Movie? You could also try watching Extremely Wicked, Shockingly Evil and Vile. # whattowatchonnetflix";;;#;"1212422802709663746";https://twitter.com/netflix/status/1212422802709663746
;2020-01-01 18:17;0;21;"Alex Strangelove or Let It Snow.";;;;"1212422638741655552";https://twitter.com/netflix/status/1212422638741655552
;2020-01-01 18:17;3;46;"A few you might like are The Invitation, Train to Busan, Event Horizon, The Autopsy of Jane Doe, and The Witch";;;;"1212422544550174720";https://twitter.com/netflix/status/1212422544550174720
;2020-01-01 18:17;0;19;"If you're into comedies, check out Derry Girls. If you're feeling a drama, Peaky Blinders.";;;;"1212422541865865217";https://twitter.com/netflix/status/1212422541865865217
;2020-01-01 18:17;0;6;"If you haven't watched The Crown start there, but then move on to The King if you want a movie and The Royal House of Windsor for a doc";;;;"1212422501294313478";https://twitter.com/netflix/status/1212422501294313478
;2020-01-01 18:17;0;2;"How about revisiting Benedict Cumberbatch in "Sherlock"? Perfect cozy day watch.";;;;"1212422485813219328";https://twitter.com/netflix/status/1212422485813219328
;2020-01-01 18:16;0;18;"Have you tried End of the F***ing World? It's an amazing dark comedy. If you just want some laughs, try one of the Iliza Shlesinger stand-up specials.";;;;"1212422400631066624";https://twitter.com/netflix/status/1212422400631066624
;2020-01-01 18:15;0;33;"that's my brand. And also the perfect way to describe Living With Yourself.";;;;"1212422004722274304";https://twitter.com/netflix/status/1212422004722274304
;2020-01-01 18:14;0;15;"Lost in Space S2 and Another Life will take you off this planet for a little bit";;;;"1212421843912732674";https://twitter.com/netflix/status/1212421843912732674
;2020-01-01 18:14;0;2;"The Perfection gets into some real-life horrors in a truly chilling way.";;;;"1212421796395454466";https://twitter.com/netflix/status/1212421796395454466
;2020-01-01 18:13;0;49;"Happy Valley....the name is misleading.";;;;"1212421703785230336";https://twitter.com/netflix/status/1212421703785230336
;2020-01-01 18:12;0;59;"Hmm have you considered The Witcher? Sounds like you might enjoy it!";;;;"1212421278923145216";https://twitter.com/netflix/status/1212421278923145216
;2020-01-01 18:11;0;12;"Have you watched the Dark Crystal? It's *epic*.";;;;"1212421153249267713";https://twitter.com/netflix/status/1212421153249267713
;2020-01-01 18:10;0;56;"You can't go wrong with The Witcher. It's got action, adventure and a truly stellar cast. If you're looking to settle in with a movie... go for Triple Frontier or Inception.";;;;"1212420966220992512";https://twitter.com/netflix/status/1212420966220992512
;2020-01-01 18:10;0;109;"ooooh we got you. This one isn't for the faint of heart- Don't F*** With Cats: Hunting an Internet Killer.";;;;"1212420928996544512";https://twitter.com/netflix/status/1212420928996544512
;2020-01-01 18:10;0;0;"If you're jonesing for something with similar family and sci-fi themes, try Raising Dion";;;;"1212420830837268481";https://twitter.com/netflix/status/1212420830837268481
;2020-01-01 18:08;1;64;"Let's start the New Year off with some + points. The Good Place.";;;;"1212420358235709442";https://twitter.com/netflix/status/1212420358235709442
;2020-01-01 18:08;1;40;"Sounds like you could use Hannah Gadsby: Nanette";;;;"1212420327126585344";https://twitter.com/netflix/status/1212420327126585344
;2020-01-01 18:03;201;3513;"New Year’s Day is one of the most popular times to watch all year. That’s why we’re hanging at the office to help with recommendations for # WhatToWatchOnNetflix all day long — just tell us what you’re in the mood for and we’ll handle the rest";;;#;"1212418991072768000";https://twitter.com/netflix/status/1212418991072768000
;2020-01-01 00:27;1091;4134;""There is no one like you. There has never been anyone like you. There will never be anyone like you. Therefore, be yourself." John Mulaney and The Sack Lunch Bunch demonstrating the energy that deserves to be brought into 2020.pic.twitter.com/zdmI1C5e9z";;;;"1212153233575047169";https://twitter.com/netflix/status/1212153233575047169
;2019-12-31 18:00;23;416;"Cheers to everyone who loves their craft and works hard to make our favorite stories shine";;;;"1212055946224123905";https://twitter.com/netflix/status/1212055946224123905
;2019-12-31 18:00;14;260;"Robert Lacey (The Crown)pic.twitter.com/WTMnehYgbz";;;;"1212055944324145153";https://twitter.com/netflix/status/1212055944324145153
;2019-12-31 18:00;49;272;"Alessandro Bertolazzi (The King)pic.twitter.com/n3G5aMFkS8";;;;"1212055937781026819";https://twitter.com/netflix/status/1212055937781026819
;2019-12-31 18:00;18;193;"Ken Barefield (Stranger Things)pic.twitter.com/JuKlhQMLk8";;;;"1212055930847846401";https://twitter.com/netflix/status/1212055930847846401
;2019-12-31 18:00;11;96;"Pablo Helman (The Irishman)pic.twitter.com/GF1par7zCf";;;;"1212055911939870720";https://twitter.com/netflix/status/1212055911939870720
;2019-12-31 18:00;7;96;"Becca G.T. (Russian Doll)pic.twitter.com/vRz9lsOtia";;;;"1212055896127344642";https://twitter.com/netflix/status/1212055896127344642
;2019-12-31 18:00;6;68;"Rich Toyon (Dead To Me)pic.twitter.com/uha6g7fHR6";;;;"1212055890049818627";https://twitter.com/netflix/status/1212055890049818627
;2019-12-31 18:00;11;139;"Ita O’Brien (Sex Education)pic.twitter.com/L2MF4gewPb";;;;"1212055883263463424";https://twitter.com/netflix/status/1212055883263463424
;2019-12-31 18:00;10;87;"Charity George (Nailed It!)pic.twitter.com/ActPhPtg9l";;;;"1212055872089841666";https://twitter.com/netflix/status/1212055872089841666
;2019-12-31 18:00;11;93;"Gabriel Gutiérrez (Klaus)pic.twitter.com/hm5ViuVgd3";;;;"1212055865215389699";https://twitter.com/netflix/status/1212055865215389699
;2019-12-31 18:00;10;97;"Niki Nakayama (Always Be My Maybe)pic.twitter.com/X1AxebZUtK";;;;"1212055858273759239";https://twitter.com/netflix/status/1212055858273759239
;2019-12-31 18:00;10;69;"Ben Taylor and Jimmy Lynch (Dolemite Is My Name)pic.twitter.com/SqH0WNMRrs";;;;"1212055850208153603";https://twitter.com/netflix/status/1212055850208153603
;2019-12-31 18:00;6;114;"Liz Devine (Unbelievable)pic.twitter.com/hqGiC1BAwX";;;;"1212055841983074305";https://twitter.com/netflix/status/1212055841983074305
;2019-12-31 18:00;123;1642;"Chris White (The Umbrella Academy)pic.twitter.com/JeovohIlD7";;;;"1212055831430270979";https://twitter.com/netflix/status/1212055831430270979
;2019-12-31 18:00;9;93;"Balázs Kovács (The King)pic.twitter.com/GRUsExsJwn";;;;"1212055824643874818";https://twitter.com/netflix/status/1212055824643874818
;2019-12-31 18:00;8;82;"Helen Huang (Tall Girl)pic.twitter.com/K4lSkcYfFx";;;;"1212055817668767746";https://twitter.com/netflix/status/1212055817668767746
;2019-12-31 17:59;14;187;"Jess Royal (Stranger Things)pic.twitter.com/BssBUIvXa9";;;;"1212055805857599490";https://twitter.com/netflix/status/1212055805857599490
;2019-12-31 17:59;10;72;"Kramer Morgenthau (American Son)pic.twitter.com/DLAZTIoVZr";;;;"1212055798572040192";https://twitter.com/netflix/status/1212055798572040192
;2019-12-31 17:59;12;120;"Finola McLennan (Dark Crystal)pic.twitter.com/oAnrIV0V3M";;;;"1212055787771707392";https://twitter.com/netflix/status/1212055787771707392
;2019-12-31 17:59;13;105;"Dee Bradley Baker (Green Eggs and Ham)pic.twitter.com/DxTS1YSftz";;;;"1212055778426859527";https://twitter.com/netflix/status/1212055778426859527
;2019-12-31 17:59;2;96;"Claire Flewin (Lost In Space)pic.twitter.com/hK3sSzuTQF";;;;"1212055767462940673";https://twitter.com/netflix/status/1212055767462940673
;2019-12-31 17:59;19;146;"Aisha Coley (When They See Us)pic.twitter.com/HNCLR6dhu0";;;;"1212055760819118080";https://twitter.com/netflix/status/1212055760819118080
;2019-12-31 17:59;54;357;"Wolfgang Stegemann (The Witcher)pic.twitter.com/atm1uzDoYj";;;;"1212055750450786305";https://twitter.com/netflix/status/1212055750450786305
;2019-12-31 17:59;131;841;"On the last day of the year, we wanted to recognize some incredible behind-the-scenes talent. You may or may not know their names, but you oughta know this: your favorite shows and films would NOT be the same without them. First off — Designer Maria Ficalora.pic.twitter.com/dSgPnegiP2";;;;"1212055740845830144";https://twitter.com/netflix/status/1212055740845830144
;2019-12-30 23:43;4;73;"mamma mia!! it is!!!";;;;"1211779753771962369";https://twitter.com/netflix/status/1211779753771962369
;2019-12-30 17:59;3;445;"no gem cutters in my feed pls";;;;"1211693256976871424";https://twitter.com/netflix/status/1211693256976871424
;2019-12-30 17:46;29;694;"Hope this was interesting, and helped you find something new to watch!";;;;"1211689962149683201";https://twitter.com/netflix/status/1211689962149683201
;2019-12-30 17:46;114;707;"pic.twitter.com/6nbsWt7zef";;;;"1211689958655897605";https://twitter.com/netflix/status/1211689958655897605
